player_id,player_name,position,orientation,archetype_key,archetype_name,minutes,latest_team_name,primary_league_name,raw_quality_rating,minutes_reliability,futbud_rating,role_rating_percentile,quality_status,quality_metric_count,pass_accuracy_pct_quality,duel_win_pct_quality,blocks_per90_quality,interceptions_per90_quality,tackles_per90_quality,dribbled_past_per90_quality,dribble_success_pct_quality,key_passes_per90_quality,assists_per90_quality,goals_per90_quality,shot_accuracy_pct_quality,fouls_drawn_per90_quality,shots_total_per90_quality
7332,Luka Sučić,M,wide,eight_ten_hybrid,8/10 Hybrid,1018.0,Real Sociedad,La Liga,35.9,87.5,37.7,19.6,Poor,6,29.72972972972973,,,,,,90.09009009009009,4.504504504504505,19.81981981981982,55.85585585585585,26.576576576576578,,
7334,Karim Adeyemi,F,wide,direct_winger,Direct Forward,1215.0,Borussia Dortmund,Bundesliga,49.5,89.0,49.6,53.3,Average,5,,,,,,,13.636363636363635,18.181818181818183,,100.0,56.81818181818182,61.36363636363637,
7562,Romano Schmid,M,wide,eight_ten_hybrid,8/10 Hybrid,2988.0,Werder Bremen,Bundesliga,47.8,100.0,47.8,49.1,Average,6,14.414414414414415,,,,,,18.91891891891892,89.1891891891892,72.07207207207207,18.91891891891892,59.009009009009006,,
7578,Gideon Mensah,D,,creative_fullback,Creative Fullback,2333.0,Auxerre,Ligue 1,52.5,97.3,52.5,60.1,Good,6,44.06779661016949,36.440677966101696,,76.27118644067797,,,84.7457627118644,33.89830508474576,48.30508474576271,,,,
8474,Thibault De Smet,D,,creative_fullback,Creative Fullback,1147.0,Paris FC,Ligue 1,44.0,88.5,44.7,35.3,Below Average,6,53.38983050847458,85.59322033898306,,27.11864406779661,,,66.52542372881356,13.559322033898304,50.0,,,,
8483,Jean-Luc Dompé,F,wide,linking_winger,Linking Forward,1136.0,Hamburger SV,Bundesliga,52.1,88.4,51.8,60.0,Good,5,38.775510204081634,,,,,,,95.91836734693877,5.1020408163265305,34.69387755102041,73.46938775510205,,
8486,Eric Smith,D,,positional_cb,Positional Center Back,2314.0,FC St. Pauli,Bundesliga,28.2,97.1,28.8,3.7,Poor,6,8.450704225352112,38.497652582159624,38.028169014084504,30.51643192488263,54.929577464788736,17.370892018779344,,,,,,,
8489,Jonathan David,F,wide,linking_winger,Linking Forward,1795.0,Juventus,Serie A,50.8,93.3,50.8,56.0,Good,5,26.53061224489796,,,,,,,42.857142857142854,67.3469387755102,55.10204081632652,59.183673469387756,,
8492,Alexander Sørloth,F,central,traditional_9,Traditional No. 9,1981.0,Atletico Madrid,La Liga,78.1,94.7,76.6,94.2,Excellent,5,,85.02415458937197,,,,,,6.763285024154589,,86.95652173913044,85.5072463768116,,85.5072463768116
8586,Mërgim Vojvoda,M,central,attacking_midfielder,Attacking Midfielder (AM / 10),1599.0,Como,Serie A,48.3,91.8,48.5,45.7,Average,6,21.73913043478261,,,,,,77.17391304347827,56.52173913043478,27.173913043478258,57.608695652173914,34.78260869565217,,
8673,Olivier Deman,D,,high_intensity_fullback,High-Intensity Fullback,1255.0,Werder Bremen,Bundesliga,67.5,89.3,65.6,87.5,Excellent,6,,98.59154929577466,,21.12676056338028,73.23943661971832,,46.478873239436616,76.05633802816901,84.50704225352112,,,,
8680,Charles Vanhoutte,M,central,defensive_midfielder,Defensive Midfielder (DM / 6),1864.0,Nice,Ligue 1,38.4,93.8,39.1,26.0,Below Average,5,33.33333333333333,29.230769230769234,,34.35897435897436,55.8974358974359,,37.17948717948718,,,,,,
8694,Wout Faes,D,,positional_cb,Positional Center Back,1141.0,Monaco,Ligue 1,56.2,88.5,55.5,67.8,Good,6,91.07981220657277,23.004694835680752,68.54460093896714,75.5868544600939,38.967136150234744,22.065727699530512,,,,,,,
9363,Igor Paixão,M,wide,eight_ten_hybrid,8/10 Hybrid,1981.0,Marseille,Ligue 1,41.5,94.7,41.9,35.7,Below Average,6,55.85585585585585,,,,,,4.504504504504505,24.324324324324326,67.56756756756756,57.65765765765766,46.846846846846844,,
9366,Igor Jesus,F,central,traditional_9,Traditional No. 9,2320.0,Nottingham Forest,Premier League,34.1,97.2,34.5,21.2,Poor,5,,36.71497584541063,,,,,,15.458937198067632,,26.08695652173913,56.038647342995176,,28.502415458937197
9700,Abner Vinícius,D,,creative_fullback,Creative Fullback,2164.0,Lyon,Ligue 1,40.8,96.0,41.1,28.6,Below Average,6,52.54237288135594,4.23728813559322,,1.694915254237288,,,40.25423728813559,62.71186440677966,52.54237288135594,,,,
9971,Antony,M,wide,eight_ten_hybrid,8/10 Hybrid,2459.0,Real Betis,La Liga,59.7,98.2,59.6,72.3,Very Good,6,45.94594594594595,,,,,,50.45045045045045,69.36936936936937,64.86486486486487,65.76576576576578,50.45045045045045,,
10077,Luís Henrique,M,central,attacking_midfielder,Attacking Midfielder (AM / 10),1627.0,Inter,Serie A,39.1,92.1,39.9,20.4,Poor,6,44.565217391304344,,,,,,64.13043478260869,22.82608695652174,25.0,27.173913043478258,88.58695652173914,,
10097,Éderson,M,central,defensive_midfielder,Defensive Midfielder (DM / 6),2235.0,Atalanta,Serie A,60.1,96.6,59.8,74.7,Very Good,5,83.58974358974359,49.743589743589745,,51.28205128205128,61.53846153846154,,55.38461538461539,,,,,,
10135,Bruno Guimarães,M,wide,six_eight_hybrid,6/8 Hybrid,2455.0,Newcastle,Premier League,64.5,98.2,64.2,82.9,Very Good,6,93.96551724137932,69.82758620689656,,38.793103448275865,83.62068965517241,,24.568965517241377,,,,,82.75862068965517,
10169,Vinícius Souza,M,central,defensive_midfielder,Defensive Midfielder (DM / 6),1898.0,VfL Wolfsburg,Bundesliga,66.8,94.1,65.8,83.7,Very Good,5,17.435897435897434,87.6923076923077,,70.76923076923077,85.12820512820512,,48.717948717948715,,,,,,
10238,Carlos Augusto,D,,stopper_cb,Stopper Center Back,1765.0,Inter,Serie A,51.7,93.1,51.6,59.2,Good,6,80.76923076923077,80.38461538461539,23.846153846153847,13.846153846153847,42.30769230769231,86.92307692307692,,,,,,,
10316,Caio Henrique,D,,creative_fullback,Creative Fullback,1542.0,Monaco,Ligue 1,52.5,91.4,52.3,58.8,Good,6,32.20338983050847,33.89830508474576,,28.8135593220339,,,36.440677966101696,83.05084745762711,68.64406779661016,,,,
10329,João Pedro,F,central,traditional_9,Traditional No. 9,2674.0,Chelsea,Premier League,64.7,99.8,64.7,76.4,Very Good,5,,88.40579710144928,,,,,,57.48792270531401,,80.19323671497585,56.038647342995176,,40.09661835748793
11421,Gabriel Suazo,D,,high_intensity_fullback,High-Intensity Fullback,2096.0,Sevilla,La Liga,74.9,95.5,73.8,98.6,Elite,6,,53.52112676056338,,78.87323943661971,95.77464788732394,,80.28169014084507,92.95774647887323,35.2112676056338,,,,
13708,Jhon Arias,F,central,traditional_9,Traditional No. 9,1121.0,Wolves,Premier League,13.5,88.3,17.7,1.4,Poor,5,,58.93719806763285,,,,,,46.85990338164252,,4.830917874396135,2.898550724637681,,2.4154589371980677
13736,Daniel Muñoz,M,central,box_to_box_midfielder,Box-to-Box Midfielder (CM / 8),2403.0,Crystal Palace,Premier League,64.5,97.8,64.2,91.7,Excellent,7,45.45454545454545,84.84848484848484,,75.75757575757575,95.45454545454545,,2.272727272727273,,72.72727272727273,78.03030303030303,,,
14266,Ivan Smolčić,D,,stopper_cb,Stopper Center Back,1665.0,Como,Serie A,41.2,92.3,41.8,26.3,Below Average,6,60.76923076923077,35.38461538461539,29.230769230769234,39.23076923076923,57.692307692307686,24.615384615384613,,,,,,,
14327,Domagoj Bradarić,M,central,box_to_box_midfielder,Box-to-Box Midfielder (CM / 8),1976.0,Hellas Verona,Serie A,33.0,94.6,33.9,6.0,Poor,7,23.484848484848484,80.3030303030303,,12.878787878787879,27.27272727272727,,46.590909090909086,,27.27272727272727,10.984848484848484,,,
14329,Ardian Ismajli,D,,positional_cb,Positional Center Back,1915.0,Torino,Serie A,72.3,94.2,71.0,94.4,Excellent,6,43.66197183098591,92.48826291079813,64.7887323943662,95.30516431924883,78.87323943661971,73.2394366197183,,,,,,,
14395,Kristijan Jakić,M,central,box_to_box_midfielder,Box-to-Box Midfielder (CM / 8),1653.0,FC Augsburg,Bundesliga,61.6,92.2,60.7,85.0,Excellent,7,54.54545454545454,82.57575757575758,,63.63636363636363,58.333333333333336,,60.22727272727273,,35.60606060606061,67.42424242424242,,,
15286,Mousa Tamari,M,wide,eight_ten_hybrid,8/10 Hybrid,2224.0,Rennes,Ligue 1,40.7,96.5,41.1,32.1,Below Average,6,39.189189189189186,,,,,,9.90990990990991,30.630630630630627,72.97297297297297,50.45045045045045,46.846846846846844,,
15592,Jens Stage,M,central,box_to_box_midfielder,Box-to-Box Midfielder (CM / 8),2468.0,Werder Bremen,Bundesliga,60.0,98.3,59.8,81.2,Very Good,7,19.696969696969695,95.45454545454545,,33.33333333333333,34.090909090909086,,85.98484848484848,,48.484848484848484,99.24242424242425,,,
15673,Ylber Ramadani,M,central,defensive_midfielder,Defensive Midfielder (DM / 6),3214.0,Lecce,Serie A,55.5,100.0,55.5,65.3,Good,5,10.256410256410255,64.61538461538461,,66.15384615384615,74.35897435897436,,43.58974358974359,,,,,,
15793,Rasmus Nicolaisen,D,,positional_cb,Positional Center Back,2568.0,Toulouse,Ligue 1,46.5,99.0,46.5,37.9,Below Average,6,23.943661971830984,70.4225352112676,47.88732394366197,91.07981220657277,13.145539906103288,28.403755868544607,,,,,,,
15881,Morten Frendrup,M,central,defensive_midfielder,Defensive Midfielder (DM / 6),3089.0,Genoa,Serie A,75.4,100.0,75.4,95.9,Elite,5,72.3076923076923,87.17948717948718,,57.948717948717956,86.15384615384616,,61.794871794871796,,,,,,
15908,Mikkel Damsgaard,M,central,box_to_box_midfielder,Box-to-Box Midfielder (CM / 8),2078.0,Brentford,Premier League,60.1,95.4,59.6,79.7,Very Good,7,28.030303030303028,28.78787878787879,,82.57575757575758,87.12121212121212,,32.57575757575758,,84.84848484848484,84.84848484848484,,,
15909,Martin Frese,M,central,box_to_box_midfielder,Box-to-Box Midfielder (CM / 8),2412.0,Hellas Verona,Serie A,52.2,97.9,52.1,58.3,Good,7,18.181818181818183,100.0,,81.81818181818183,98.48484848484848,,0.3787878787878788,,9.848484848484848,42.42424242424242,,,
15911,Mohammed Kudus,M,wide,six_eight_hybrid,6/8 Hybrid,1545.0,Tottenham,Premier League,37.4,91.4,38.5,24.8,Poor,6,88.79310344827587,11.206896551724139,,2.586206896551724,44.827586206896555,,77.58620689655173,,,,,6.896551724137931,
15912,Victor Nelsson,D,,stopper_cb,Stopper Center Back,3315.0,Hellas Verona,Serie A,66.8,100.0,66.8,92.4,Excellent,6,31.538461538461537,92.3076923076923,50.0,93.84615384615384,46.15384615384615,50.76923076923077,,,,,,,
16367,Willian Pacho,D,,positional_cb,Positional Center Back,1915.0,Paris Saint Germain,Ligue 1,66.5,94.2,65.5,87.9,Excellent,6,97.65258215962442,76.99530516431925,14.553990610328638,60.093896713615024,94.36619718309859,40.375586854460096,,,,,,,
18592,Iliman Ndiaye,M,wide,six_eight_hybrid,6/8 Hybrid,2786.0,Everton,Premier League,61.4,100.0,61.4,76.1,Very Good,6,82.75862068965517,48.275862068965516,,37.93103448275862,82.75862068965517,,89.65517241379311,,,,,17.24137931034483,
18740,Jonny Otto,D,,stopper_cb,Stopper Center Back,2998.0,Alaves,La Liga,31.2,100.0,31.2,9.2,Poor,6,53.07692307692308,21.53846153846154,14.615384615384617,31.538461538461537,55.38461538461539,9.230769230769226,,,,,,,
18744,Max Kilman,D,,positional_cb,Positional Center Back,1565.0,West Ham,Premier League,32.6,91.6,34.1,10.5,Poor,6,36.61971830985916,9.389671361502346,96.71361502347418,3.286384976525822,15.023474178403756,33.80281690140845,,,,,,,
18746,Morgan Gibbs-White,M,wide,eight_ten_hybrid,8/10 Hybrid,3110.0,Nottingham Forest,Premier League,50.8,100.0,50.8,57.1,Good,6,36.03603603603604,,,,,,56.30630630630631,32.432432432432435,33.33333333333333,88.28828828828829,62.16216216216216,,
18766,Dominic Calvert-Lewin,F,central,traditional_9,Traditional No. 9,2726.0,Leeds,Premier League,57.5,100.0,57.5,67.5,Good,5,,39.130434782608695,,,,,,24.154589371980677,,73.42995169082126,46.13526570048309,,69.56521739130434
18767,Ademola Lookman,F,wide,linking_winger,Linking Forward,1419.0,Atletico Madrid,Serie A,38.9,90.5,40.0,26.0,Below Average,5,42.857142857142854,,,,,,,55.10204081632652,5.1020408163265305,69.38775510204081,28.57142857142857,,
18778,Harvey Barnes,F,central,traditional_9,Traditional No. 9,1961.0,Newcastle,Premier League,47.7,94.5,47.8,46.6,Average,5,,14.009661835748794,,,,,,74.8792270531401,,45.893719806763286,56.038647342995176,,43.47826086956522
18788,Jamie Vardy,F,central,traditional_9,Traditional No. 9,2107.0,Cremonese,Serie A,43.8,95.6,44.1,36.5,Below Average,5,,48.792270531400966,,,,,,21.256038647342994,,40.82125603864734,85.5072463768116,,5.797101449275362
18794,Kiko Femenía,D,,creative_fullback,Creative Fullback,2020.0,Getafe,La Liga,37.7,95.0,38.4,21.8,Poor,6,11.016949152542372,22.033898305084744,,95.76271186440678,,,16.52542372881356,42.3728813559322,32.20338983050847,,,,
18797,Christian Kabasele,D,,positional_cb,Positional Center Back,2262.0,Udinese,Serie A,57.2,96.8,57.0,72.9,Very Good,6,41.31455399061033,56.33802816901409,63.84976525821596,88.26291079812206,5.633802816901409,81.69014084507042,,,,,,,
18806,Will Hughes,M,central,defensive_midfielder,Defensive Midfielder (DM / 6),1577.0,Crystal Palace,Premier League,20.4,91.7,22.9,1.0,Poor,5,17.94871794871795,16.923076923076923,,23.076923076923077,12.82051282051282,,72.56410256410255,,,,,,
18821,Grady Diangana,M,wide,six_eight_hybrid,6/8 Hybrid,929.0,Elche,La Liga,30.3,86.9,32.9,17.1,Poor,6,80.17241379310344,10.344827586206897,,18.103448275862068,25.862068965517242,,12.068965517241379,,,,,56.03448275862068,
18846,Aaron Wan-Bissaka,D,,creative_fullback,Creative Fullback,2084.0,West Ham,Premier League,50.6,95.4,50.6,55.5,Good,6,5.932203389830509,37.28813559322034,,100.0,,,59.32203389830508,44.91525423728814,54.23728813559322,,,,
18867,Diego Rico,D,,high_intensity_fullback,High-Intensity Fullback,1767.0,Getafe,La Liga,42.5,93.1,43.1,37.5,Below Average,6,,61.97183098591549,,92.95774647887323,45.07042253521127,,22.535211267605636,23.943661971830984,14.084507042253522,,,,
18869,Adam Smith,D,,creative_fullback,Creative Fullback,1095.0,Bournemouth,Premier League,44.3,88.1,45.0,37.0,Below Average,6,18.64406779661017,5.932203389830509,,30.508474576271187,,,100.0,16.101694915254235,86.4406779661017,,,,
