player_id,player_name,season,position,primary_league_id,primary_league_name,latest_team_id,latest_team_name,minutes,appearances,provider_rating_avg,pass_accuracy_pct,goals,assists,shots_total,shots_on_target,passes_total,key_passes,tackles,blocks,interceptions,duels_total,duels_won,dribbles_attempted,dribbles_successful,dribbled_past,fouls_drawn,fouls_committed,offsides,yellow_cards,red_cards,goals_per90,assists_per90,shots_total_per90,shots_on_target_per90,passes_total_per90,key_passes_per90,tackles_per90,blocks_per90,interceptions_per90,duels_total_per90,duels_won_per90,dribbles_attempted_per90,dribbles_successful_per90,dribbled_past_per90,fouls_drawn_per90,fouls_committed_per90,offsides_per90,yellow_cards_per90,red_cards_per90,shot_accuracy_pct,duel_win_pct,dribble_success_pct,cluster
249,Donyell Malen,2025,F,135,Serie A,497,AS Roma,2158.0,39,7.086190917516219,77.38853503184714,18.0,3.0,70.0,40.0,314.0,15.0,9.0,0.0,2.0,203.0,69.0,63.0,24.0,5.0,23.0,14.0,15.0,1,0,0.7506950880444857,0.1251158480074142,2.919369786839666,1.6682113067655235,13.09545875810936,0.6255792400370713,0.3753475440222428,0.0,0.0834105653382761,8.466172381835031,2.877664504170528,2.6274328081557,1.000926784059314,0.2085264133456904,0.959221501390176,0.5838739573679332,0.6255792400370713,0.041705282669138,0.0,57.14285714285714,33.99014778325123,38.095238095238095,1
269,Christopher Nkunku,2025,F,135,Serie A,489,AC Milan,1377.0,32,6.758605664488018,88.59649122807018,7.0,3.0,24.0,16.0,342.0,16.0,5.0,1.0,2.0,114.0,50.0,26.0,9.0,3.0,22.0,9.0,8.0,0,0,0.457516339869281,0.196078431372549,1.5686274509803924,1.0457516339869282,22.352941176470587,1.0457516339869282,0.326797385620915,0.065359477124183,0.130718954248366,7.450980392156863,3.2679738562091507,1.699346405228758,0.5882352941176471,0.196078431372549,1.437908496732026,0.5882352941176471,0.5228758169934641,0.0,0.0,66.66666666666666,43.85964912280701,34.61538461538461,1
278,Kylian Mbappé,2025,F,140,La Liga,541,Real Madrid,2604.0,31,7.55384024577573,86.47294589178357,25.0,5.0,110.0,63.0,998.0,65.0,4.0,0.0,2.0,257.0,125.0,148.0,78.0,8.0,36.0,13.0,39.0,4,0,0.8640552995391706,0.1728110599078341,3.8018433179723514,2.177419354838709,34.49308755760369,2.2465437788018434,0.1382488479262673,0.0,0.0691244239631336,8.882488479262673,4.320276497695852,5.11520737327189,2.695852534562212,0.2764976958525346,1.2442396313364057,0.4493087557603686,1.347926267281106,0.1382488479262673,0.0,57.27272727272727,48.63813229571984,52.702702702702695,0
421,Breel Embolo,2025,F,61,Ligue 1,94,Rennes,1872.0,31,6.7131944444444445,71.03064066852369,9.0,3.0,36.0,18.0,362.0,15.0,19.0,4.0,4.0,274.0,121.0,44.0,15.0,10.0,58.0,48.0,14.0,3,0,0.4326923076923077,0.1442307692307692,1.7307692307692308,0.8653846153846154,17.403846153846153,0.721153846153846,0.9134615384615384,0.1923076923076923,0.1923076923076923,13.173076923076923,5.8173076923076925,2.1153846153846154,0.721153846153846,0.4807692307692308,2.7884615384615383,2.3076923076923075,0.6730769230769231,0.1442307692307692,0.0,50.0,44.16058394160584,34.090909090909086,1
483,Khvicha Kvaratskhelia,2025,F,61,Ligue 1,85,Paris Saint Germain,1483.0,28,7.361294672960216,87.89237668161435,8.0,4.0,48.0,29.0,892.0,34.0,24.0,3.0,11.0,201.0,101.0,76.0,44.0,12.0,26.0,18.0,5.0,1,0,0.4855023600809171,0.2427511800404585,2.9130141604855027,1.7599460552933244,54.13351314902226,2.0633850303438974,1.456507080242751,0.1820633850303439,0.6675657451112609,12.19824679703304,6.129467296021577,4.612272420768712,2.6702629804450435,0.7282535401213757,1.5778826702629802,1.0923803101820633,0.3034389750505731,0.0606877950101146,0.0,60.41666666666666,50.24875621890548,57.89473684210527,0
512,Woo-Yeong Jeong,2025,F,78,Bundesliga,182,Union Berlin,1206.0,28,6.713432835820896,75.6838905775076,4.0,1.0,16.0,8.0,329.0,6.0,18.0,0.0,7.0,122.0,55.0,18.0,7.0,8.0,20.0,13.0,4.0,0,0,0.2985074626865672,0.0746268656716418,1.1940298507462688,0.5970149253731344,24.55223880597015,0.4477611940298507,1.343283582089552,0.0,0.5223880597014925,9.1044776119403,4.104477611940299,1.343283582089552,0.5223880597014925,0.5970149253731344,1.492537313432836,0.9701492537313432,0.2985074626865672,0.0,0.0,50.0,45.08196721311475,38.88888888888889,1
521,Robert Lewandowski,2025,F,140,La Liga,529,Barcelona,1657.0,31,6.784308992154497,79.76190476190477,14.0,2.0,49.0,29.0,336.0,14.0,5.0,0.0,3.0,138.0,58.0,18.0,9.0,9.0,21.0,13.0,17.0,2,0,0.7604103802051901,0.1086300543150271,2.661436330718165,1.5751357875678935,18.24984912492456,0.7604103802051901,0.2715751357875678,0.0,0.1629450814725407,7.495473747736874,3.1502715751357875,0.9776704888352444,0.4888352444176222,0.4888352444176222,1.1406155703077852,0.7060953530476766,0.9233554616777307,0.1086300543150271,0.0,59.18367346938776,42.028985507246375,50.0,1
552,David Neres,2025,F,135,Serie A,492,Napoli,925.0,16,7.176648648648648,81.57099697885197,3.0,3.0,10.0,4.0,331.0,21.0,10.0,3.0,1.0,114.0,40.0,50.0,19.0,2.0,7.0,19.0,0.0,3,0,0.2918918918918918,0.2918918918918918,0.972972972972973,0.3891891891891892,32.20540540540541,2.0432432432432432,0.972972972972973,0.2918918918918918,0.0972972972972973,11.091891891891892,3.891891891891892,4.864864864864865,1.8486486486486484,0.1945945945945946,0.6810810810810811,1.8486486486486484,0.0,0.2918918918918918,0.0,40.0,35.08771929824561,38.0,0
608,Lucas Boyé,2025,F,140,La Liga,542,Alaves,1959.0,29,6.756777493606137,72.79236276849642,11.0,1.0,47.0,21.0,419.0,28.0,35.0,6.0,7.0,387.0,143.0,74.0,37.0,16.0,39.0,57.0,10.0,4,1,0.5053598774885145,0.0459418070444104,2.1592649310872893,0.9647779479326186,19.249617151607964,1.2863705972434916,1.6079632465543643,0.2756508422664624,0.3215926493108729,17.77947932618683,6.569678407350689,3.3996937212863703,1.6998468606431851,0.7350689127105666,1.791730474732006,2.6186830015313936,0.4594180704441041,0.1837672281776416,0.0459418070444104,44.680851063829785,36.95090439276486,50.0,1
697,Manor Solomon,2025,F,135,Serie A,502,Fiorentina,1056.0,22,7.173579545454545,89.25619834710744,3.0,2.0,7.0,5.0,364.0,27.0,14.0,1.0,1.0,111.0,64.0,47.0,31.0,7.0,18.0,2.0,2.0,1,0,0.2556818181818182,0.1704545454545454,0.5965909090909091,0.4261363636363636,31.022727272727277,2.301136363636364,1.193181818181818,0.0852272727272727,0.0852272727272727,9.460227272727272,5.454545454545455,4.005681818181818,2.6420454545454546,0.5965909090909091,1.534090909090909,0.1704545454545454,0.1704545454545454,0.0852272727272727,0.0,71.42857142857143,57.65765765765766,65.95744680851064,0
